"Long"	"Lat"	"cell"
-72.5	4.5	"30708"
-71.5	4.5	"30709"
-70.5	4.5	"30710"
-69.5	4.5	"30711"
-68.5	4.5	"30712"
-67.5	4.5	"30713"
-66.5	4.5	"30714"
-65.5	4.5	"30715"
-64.5	4.5	"30716"
-63.5	4.5	"30717"
-62.5	4.5	"30718"
-61.5	4.5	"30719"
-60.5	4.5	"30720"
-59.5	4.5	"30721"
-58.5	4.5	"30722"
-57.5	4.5	"30723"
-56.5	4.5	"30724"
-55.5	4.5	"30725"
-54.5	4.5	"30726"
-53.5	4.5	"30727"
-52.5	4.5	"30728"
-51.5	4.5	"30729"
-77.5	3.5	"31063"
-76.5	3.5	"31064"
-75.5	3.5	"31065"
-74.5	3.5	"31066"
-73.5	3.5	"31067"
-72.5	3.5	"31068"
-71.5	3.5	"31069"
-70.5	3.5	"31070"
-69.5	3.5	"31071"
-68.5	3.5	"31072"
-67.5	3.5	"31073"
-66.5	3.5	"31074"
-65.5	3.5	"31075"
-64.5	3.5	"31076"
-63.5	3.5	"31077"
-62.5	3.5	"31078"
-61.5	3.5	"31079"
-60.5	3.5	"31080"
-59.5	3.5	"31081"
-58.5	3.5	"31082"
-57.5	3.5	"31083"
-56.5	3.5	"31084"
-55.5	3.5	"31085"
-54.5	3.5	"31086"
-53.5	3.5	"31087"
-52.5	3.5	"31088"
-51.5	3.5	"31089"
-78.5	2.5	"31422"
-77.5	2.5	"31423"
-76.5	2.5	"31424"
-75.5	2.5	"31425"
-74.5	2.5	"31426"
-73.5	2.5	"31427"
-72.5	2.5	"31428"
-71.5	2.5	"31429"
-70.5	2.5	"31430"
-69.5	2.5	"31431"
-68.5	2.5	"31432"
-67.5	2.5	"31433"
-66.5	2.5	"31434"
-65.5	2.5	"31435"
-64.5	2.5	"31436"
-63.5	2.5	"31437"
-62.5	2.5	"31438"
-61.5	2.5	"31439"
-60.5	2.5	"31440"
-59.5	2.5	"31441"
-58.5	2.5	"31442"
-57.5	2.5	"31443"
-56.5	2.5	"31444"
-55.5	2.5	"31445"
-54.5	2.5	"31446"
-53.5	2.5	"31447"
-52.5	2.5	"31448"
-51.5	2.5	"31449"
-50.5	2.5	"31450"
-79.5	1.5	"31781"
-78.5	1.5	"31782"
-77.5	1.5	"31783"
-76.5	1.5	"31784"
-75.5	1.5	"31785"
-74.5	1.5	"31786"
-73.5	1.5	"31787"
-72.5	1.5	"31788"
-71.5	1.5	"31789"
-70.5	1.5	"31790"
-69.5	1.5	"31791"
-68.5	1.5	"31792"
-67.5	1.5	"31793"
-66.5	1.5	"31794"
-65.5	1.5	"31795"
-64.5	1.5	"31796"
-63.5	1.5	"31797"
-62.5	1.5	"31798"
-61.5	1.5	"31799"
-60.5	1.5	"31800"
-59.5	1.5	"31801"
-58.5	1.5	"31802"
-57.5	1.5	"31803"
-56.5	1.5	"31804"
-55.5	1.5	"31805"
-54.5	1.5	"31806"
-53.5	1.5	"31807"
-52.5	1.5	"31808"
-51.5	1.5	"31809"
-50.5	1.5	"31810"
-80.5	0.5	"32140"
-79.5	0.5	"32141"
-78.5	0.5	"32142"
-77.5	0.5	"32143"
-76.5	0.5	"32144"
-75.5	0.5	"32145"
-74.5	0.5	"32146"
-73.5	0.5	"32147"
-72.5	0.5	"32148"
-71.5	0.5	"32149"
-70.5	0.5	"32150"
-69.5	0.5	"32151"
-68.5	0.5	"32152"
-67.5	0.5	"32153"
-66.5	0.5	"32154"
-65.5	0.5	"32155"
-64.5	0.5	"32156"
-63.5	0.5	"32157"
-62.5	0.5	"32158"
-61.5	0.5	"32159"
-60.5	0.5	"32160"
-59.5	0.5	"32161"
-58.5	0.5	"32162"
-57.5	0.5	"32163"
-56.5	0.5	"32164"
-55.5	0.5	"32165"
-54.5	0.5	"32166"
-53.5	0.5	"32167"
-52.5	0.5	"32168"
-51.5	0.5	"32169"
-50.5	0.5	"32170"
-80.5	-0.5	"32500"
-79.5	-0.5	"32501"
-78.5	-0.5	"32502"
-77.5	-0.5	"32503"
-76.5	-0.5	"32504"
-75.5	-0.5	"32505"
-74.5	-0.5	"32506"
-73.5	-0.5	"32507"
-72.5	-0.5	"32508"
-71.5	-0.5	"32509"
-70.5	-0.5	"32510"
-69.5	-0.5	"32511"
-68.5	-0.5	"32512"
-67.5	-0.5	"32513"
-66.5	-0.5	"32514"
-65.5	-0.5	"32515"
-64.5	-0.5	"32516"
-63.5	-0.5	"32517"
-62.5	-0.5	"32518"
-61.5	-0.5	"32519"
-60.5	-0.5	"32520"
-59.5	-0.5	"32521"
-58.5	-0.5	"32522"
-57.5	-0.5	"32523"
-56.5	-0.5	"32524"
-55.5	-0.5	"32525"
-54.5	-0.5	"32526"
-53.5	-0.5	"32527"
-52.5	-0.5	"32528"
-51.5	-0.5	"32529"
-47.5	-0.5	"32533"
-46.5	-0.5	"32534"
-80.5	-1.5	"32860"
-79.5	-1.5	"32861"
-78.5	-1.5	"32862"
-77.5	-1.5	"32863"
-76.5	-1.5	"32864"
-75.5	-1.5	"32865"
-74.5	-1.5	"32866"
-73.5	-1.5	"32867"
-72.5	-1.5	"32868"
-71.5	-1.5	"32869"
-70.5	-1.5	"32870"
-69.5	-1.5	"32871"
-68.5	-1.5	"32872"
-67.5	-1.5	"32873"
-66.5	-1.5	"32874"
-65.5	-1.5	"32875"
-64.5	-1.5	"32876"
-63.5	-1.5	"32877"
-62.5	-1.5	"32878"
-61.5	-1.5	"32879"
-60.5	-1.5	"32880"
-59.5	-1.5	"32881"
-58.5	-1.5	"32882"
-57.5	-1.5	"32883"
-56.5	-1.5	"32884"
-55.5	-1.5	"32885"
-54.5	-1.5	"32886"
-53.5	-1.5	"32887"
-52.5	-1.5	"32888"
-51.5	-1.5	"32889"
-48.5	-1.5	"32892"
-47.5	-1.5	"32893"
-46.5	-1.5	"32894"
-45.5	-1.5	"32895"
-44.5	-1.5	"32896"
-80.5	-2.5	"33220"
-79.5	-2.5	"33221"
-78.5	-2.5	"33222"
-77.5	-2.5	"33223"
-76.5	-2.5	"33224"
-75.5	-2.5	"33225"
-74.5	-2.5	"33226"
-73.5	-2.5	"33227"
-72.5	-2.5	"33228"
-71.5	-2.5	"33229"
-70.5	-2.5	"33230"
-69.5	-2.5	"33231"
-68.5	-2.5	"33232"
-67.5	-2.5	"33233"
-66.5	-2.5	"33234"
-65.5	-2.5	"33235"
-64.5	-2.5	"33236"
-63.5	-2.5	"33237"
-62.5	-2.5	"33238"
-61.5	-2.5	"33239"
-60.5	-2.5	"33240"
-59.5	-2.5	"33241"
-58.5	-2.5	"33242"
-57.5	-2.5	"33243"
-56.5	-2.5	"33244"
-55.5	-2.5	"33245"
-54.5	-2.5	"33246"
-53.5	-2.5	"33247"
-52.5	-2.5	"33248"
-51.5	-2.5	"33249"
-50.5	-2.5	"33250"
-49.5	-2.5	"33251"
-48.5	-2.5	"33252"
-47.5	-2.5	"33253"
-46.5	-2.5	"33254"
-45.5	-2.5	"33255"
-44.5	-2.5	"33256"
-43.5	-2.5	"33257"
-42.5	-2.5	"33258"
-41.5	-2.5	"33259"
-40.5	-2.5	"33260"
-39.5	-2.5	"33261"
-80.5	-3.5	"33580"
-79.5	-3.5	"33581"
-78.5	-3.5	"33582"
-77.5	-3.5	"33583"
-76.5	-3.5	"33584"
-75.5	-3.5	"33585"
-74.5	-3.5	"33586"
-73.5	-3.5	"33587"
-72.5	-3.5	"33588"
-71.5	-3.5	"33589"
-70.5	-3.5	"33590"
-69.5	-3.5	"33591"
-68.5	-3.5	"33592"
-67.5	-3.5	"33593"
-66.5	-3.5	"33594"
-65.5	-3.5	"33595"
-64.5	-3.5	"33596"
-63.5	-3.5	"33597"
-62.5	-3.5	"33598"
-61.5	-3.5	"33599"
-60.5	-3.5	"33600"
-59.5	-3.5	"33601"
-58.5	-3.5	"33602"
-57.5	-3.5	"33603"
-56.5	-3.5	"33604"
-55.5	-3.5	"33605"
-54.5	-3.5	"33606"
-53.5	-3.5	"33607"
-52.5	-3.5	"33608"
-51.5	-3.5	"33609"
-50.5	-3.5	"33610"
-49.5	-3.5	"33611"
-48.5	-3.5	"33612"
-47.5	-3.5	"33613"
-46.5	-3.5	"33614"
-45.5	-3.5	"33615"
-44.5	-3.5	"33616"
-43.5	-3.5	"33617"
-42.5	-3.5	"33618"
-41.5	-3.5	"33619"
-40.5	-3.5	"33620"
-39.5	-3.5	"33621"
-38.5	-3.5	"33622"
-81.5	-4.5	"33939"
-80.5	-4.5	"33940"
-79.5	-4.5	"33941"
-78.5	-4.5	"33942"
-77.5	-4.5	"33943"
-76.5	-4.5	"33944"
-75.5	-4.5	"33945"
-74.5	-4.5	"33946"
-73.5	-4.5	"33947"
-72.5	-4.5	"33948"
-71.5	-4.5	"33949"
-70.5	-4.5	"33950"
-69.5	-4.5	"33951"
-68.5	-4.5	"33952"
-67.5	-4.5	"33953"
-66.5	-4.5	"33954"
-65.5	-4.5	"33955"
-64.5	-4.5	"33956"
-63.5	-4.5	"33957"
-62.5	-4.5	"33958"
-61.5	-4.5	"33959"
-60.5	-4.5	"33960"
-59.5	-4.5	"33961"
-58.5	-4.5	"33962"
-57.5	-4.5	"33963"
-56.5	-4.5	"33964"
-55.5	-4.5	"33965"
-54.5	-4.5	"33966"
-53.5	-4.5	"33967"
-52.5	-4.5	"33968"
-51.5	-4.5	"33969"
-50.5	-4.5	"33970"
-49.5	-4.5	"33971"
-48.5	-4.5	"33972"
-47.5	-4.5	"33973"
-46.5	-4.5	"33974"
-45.5	-4.5	"33975"
-44.5	-4.5	"33976"
-43.5	-4.5	"33977"
-42.5	-4.5	"33978"
-41.5	-4.5	"33979"
-40.5	-4.5	"33980"
-39.5	-4.5	"33981"
-38.5	-4.5	"33982"
-37.5	-4.5	"33983"
-81.5	-5.5	"34299"
-80.5	-5.5	"34300"
-79.5	-5.5	"34301"
-78.5	-5.5	"34302"
-77.5	-5.5	"34303"
-76.5	-5.5	"34304"
-75.5	-5.5	"34305"
-74.5	-5.5	"34306"
-73.5	-5.5	"34307"
-72.5	-5.5	"34308"
-71.5	-5.5	"34309"
-70.5	-5.5	"34310"
-69.5	-5.5	"34311"
-68.5	-5.5	"34312"
-67.5	-5.5	"34313"
-66.5	-5.5	"34314"
-65.5	-5.5	"34315"
-64.5	-5.5	"34316"
-63.5	-5.5	"34317"
-62.5	-5.5	"34318"
-61.5	-5.5	"34319"
-60.5	-5.5	"34320"
-59.5	-5.5	"34321"
-58.5	-5.5	"34322"
-57.5	-5.5	"34323"
-56.5	-5.5	"34324"
-55.5	-5.5	"34325"
-54.5	-5.5	"34326"
-53.5	-5.5	"34327"
-52.5	-5.5	"34328"
-51.5	-5.5	"34329"
-50.5	-5.5	"34330"
-49.5	-5.5	"34331"
-48.5	-5.5	"34332"
-47.5	-5.5	"34333"
-46.5	-5.5	"34334"
-45.5	-5.5	"34335"
-44.5	-5.5	"34336"
-43.5	-5.5	"34337"
-42.5	-5.5	"34338"
-41.5	-5.5	"34339"
-40.5	-5.5	"34340"
-39.5	-5.5	"34341"
-38.5	-5.5	"34342"
-37.5	-5.5	"34343"
-36.5	-5.5	"34344"
-35.5	-5.5	"34345"
-81.5	-6.5	"34659"
-80.5	-6.5	"34660"
-79.5	-6.5	"34661"
-78.5	-6.5	"34662"
-77.5	-6.5	"34663"
-76.5	-6.5	"34664"
-75.5	-6.5	"34665"
-74.5	-6.5	"34666"
-73.5	-6.5	"34667"
-72.5	-6.5	"34668"
-71.5	-6.5	"34669"
-70.5	-6.5	"34670"
-69.5	-6.5	"34671"
-68.5	-6.5	"34672"
-67.5	-6.5	"34673"
-66.5	-6.5	"34674"
-65.5	-6.5	"34675"
-64.5	-6.5	"34676"
-63.5	-6.5	"34677"
-62.5	-6.5	"34678"
-61.5	-6.5	"34679"
-60.5	-6.5	"34680"
-59.5	-6.5	"34681"
-58.5	-6.5	"34682"
-57.5	-6.5	"34683"
-56.5	-6.5	"34684"
-55.5	-6.5	"34685"
-54.5	-6.5	"34686"
-53.5	-6.5	"34687"
-52.5	-6.5	"34688"
-51.5	-6.5	"34689"
-50.5	-6.5	"34690"
-49.5	-6.5	"34691"
-48.5	-6.5	"34692"
-47.5	-6.5	"34693"
-46.5	-6.5	"34694"
-45.5	-6.5	"34695"
-44.5	-6.5	"34696"
-43.5	-6.5	"34697"
-42.5	-6.5	"34698"
-41.5	-6.5	"34699"
-40.5	-6.5	"34700"
-39.5	-6.5	"34701"
-38.5	-6.5	"34702"
-37.5	-6.5	"34703"
-36.5	-6.5	"34704"
-35.5	-6.5	"34705"
-79.5	-7.5	"35021"
-78.5	-7.5	"35022"
-77.5	-7.5	"35023"
-76.5	-7.5	"35024"
-75.5	-7.5	"35025"
-74.5	-7.5	"35026"
-73.5	-7.5	"35027"
-72.5	-7.5	"35028"
-71.5	-7.5	"35029"
-70.5	-7.5	"35030"
-69.5	-7.5	"35031"
-68.5	-7.5	"35032"
-67.5	-7.5	"35033"
-66.5	-7.5	"35034"
-65.5	-7.5	"35035"
-64.5	-7.5	"35036"
-63.5	-7.5	"35037"
-62.5	-7.5	"35038"
-61.5	-7.5	"35039"
-60.5	-7.5	"35040"
-59.5	-7.5	"35041"
-58.5	-7.5	"35042"
-57.5	-7.5	"35043"
-56.5	-7.5	"35044"
-55.5	-7.5	"35045"
-54.5	-7.5	"35046"
-53.5	-7.5	"35047"
-52.5	-7.5	"35048"
-51.5	-7.5	"35049"
-50.5	-7.5	"35050"
-49.5	-7.5	"35051"
-48.5	-7.5	"35052"
-47.5	-7.5	"35053"
-46.5	-7.5	"35054"
-45.5	-7.5	"35055"
-44.5	-7.5	"35056"
-43.5	-7.5	"35057"
-42.5	-7.5	"35058"
-41.5	-7.5	"35059"
-40.5	-7.5	"35060"
-39.5	-7.5	"35061"
-38.5	-7.5	"35062"
-37.5	-7.5	"35063"
-36.5	-7.5	"35064"
-35.5	-7.5	"35065"
-34.5	-7.5	"35066"
-79.5	-8.5	"35381"
-78.5	-8.5	"35382"
-77.5	-8.5	"35383"
-76.5	-8.5	"35384"
-75.5	-8.5	"35385"
-74.5	-8.5	"35386"
-73.5	-8.5	"35387"
-72.5	-8.5	"35388"
-71.5	-8.5	"35389"
-70.5	-8.5	"35390"
-69.5	-8.5	"35391"
-68.5	-8.5	"35392"
-67.5	-8.5	"35393"
-66.5	-8.5	"35394"
-65.5	-8.5	"35395"
-64.5	-8.5	"35396"
-63.5	-8.5	"35397"
-62.5	-8.5	"35398"
-61.5	-8.5	"35399"
-60.5	-8.5	"35400"
-59.5	-8.5	"35401"
-58.5	-8.5	"35402"
-57.5	-8.5	"35403"
-56.5	-8.5	"35404"
-55.5	-8.5	"35405"
-54.5	-8.5	"35406"
-53.5	-8.5	"35407"
-52.5	-8.5	"35408"
-51.5	-8.5	"35409"
-50.5	-8.5	"35410"
-49.5	-8.5	"35411"
-48.5	-8.5	"35412"
-47.5	-8.5	"35413"
-46.5	-8.5	"35414"
-45.5	-8.5	"35415"
-44.5	-8.5	"35416"
-43.5	-8.5	"35417"
-42.5	-8.5	"35418"
-41.5	-8.5	"35419"
-40.5	-8.5	"35420"
-39.5	-8.5	"35421"
-38.5	-8.5	"35422"
-37.5	-8.5	"35423"
-36.5	-8.5	"35424"
-35.5	-8.5	"35425"
-34.5	-8.5	"35426"
-78.5	-9.5	"35742"
-77.5	-9.5	"35743"
-76.5	-9.5	"35744"
-75.5	-9.5	"35745"
-74.5	-9.5	"35746"
-73.5	-9.5	"35747"
-72.5	-9.5	"35748"
-71.5	-9.5	"35749"
-70.5	-9.5	"35750"
-69.5	-9.5	"35751"
-68.5	-9.5	"35752"
-67.5	-9.5	"35753"
-66.5	-9.5	"35754"
-65.5	-9.5	"35755"
-64.5	-9.5	"35756"
-63.5	-9.5	"35757"
-62.5	-9.5	"35758"
-61.5	-9.5	"35759"
-60.5	-9.5	"35760"
-59.5	-9.5	"35761"
-58.5	-9.5	"35762"
-57.5	-9.5	"35763"
-56.5	-9.5	"35764"
-55.5	-9.5	"35765"
-54.5	-9.5	"35766"
-53.5	-9.5	"35767"
-52.5	-9.5	"35768"
-51.5	-9.5	"35769"
-50.5	-9.5	"35770"
-49.5	-9.5	"35771"
-48.5	-9.5	"35772"
-47.5	-9.5	"35773"
-46.5	-9.5	"35774"
-45.5	-9.5	"35775"
-44.5	-9.5	"35776"
-43.5	-9.5	"35777"
-42.5	-9.5	"35778"
-41.5	-9.5	"35779"
-40.5	-9.5	"35780"
-39.5	-9.5	"35781"
-38.5	-9.5	"35782"
-37.5	-9.5	"35783"
-36.5	-9.5	"35784"
-35.5	-9.5	"35785"
-78.5	-10.5	"36102"
-77.5	-10.5	"36103"
-76.5	-10.5	"36104"
-75.5	-10.5	"36105"
-74.5	-10.5	"36106"
-73.5	-10.5	"36107"
-72.5	-10.5	"36108"
-71.5	-10.5	"36109"
-70.5	-10.5	"36110"
-69.5	-10.5	"36111"
-68.5	-10.5	"36112"
-67.5	-10.5	"36113"
-66.5	-10.5	"36114"
-65.5	-10.5	"36115"
-64.5	-10.5	"36116"
-63.5	-10.5	"36117"
-62.5	-10.5	"36118"
-61.5	-10.5	"36119"
-60.5	-10.5	"36120"
-59.5	-10.5	"36121"
-58.5	-10.5	"36122"
-57.5	-10.5	"36123"
-56.5	-10.5	"36124"
-55.5	-10.5	"36125"
-54.5	-10.5	"36126"
-53.5	-10.5	"36127"
-52.5	-10.5	"36128"
-51.5	-10.5	"36129"
-50.5	-10.5	"36130"
-49.5	-10.5	"36131"
-48.5	-10.5	"36132"
-47.5	-10.5	"36133"
-46.5	-10.5	"36134"
-45.5	-10.5	"36135"
-44.5	-10.5	"36136"
-43.5	-10.5	"36137"
-42.5	-10.5	"36138"
-41.5	-10.5	"36139"
-40.5	-10.5	"36140"
-39.5	-10.5	"36141"
-38.5	-10.5	"36142"
-37.5	-10.5	"36143"
-36.5	-10.5	"36144"
-77.5	-11.5	"36463"
-76.5	-11.5	"36464"
-75.5	-11.5	"36465"
-74.5	-11.5	"36466"
-73.5	-11.5	"36467"
-72.5	-11.5	"36468"
-71.5	-11.5	"36469"
-70.5	-11.5	"36470"
-69.5	-11.5	"36471"
-68.5	-11.5	"36472"
-67.5	-11.5	"36473"
-66.5	-11.5	"36474"
-65.5	-11.5	"36475"
-64.5	-11.5	"36476"
-63.5	-11.5	"36477"
-62.5	-11.5	"36478"
-61.5	-11.5	"36479"
-60.5	-11.5	"36480"
-59.5	-11.5	"36481"
-58.5	-11.5	"36482"
-57.5	-11.5	"36483"
-56.5	-11.5	"36484"
-55.5	-11.5	"36485"
-54.5	-11.5	"36486"
-53.5	-11.5	"36487"
-52.5	-11.5	"36488"
-51.5	-11.5	"36489"
-50.5	-11.5	"36490"
-49.5	-11.5	"36491"
-48.5	-11.5	"36492"
-47.5	-11.5	"36493"
-46.5	-11.5	"36494"
-45.5	-11.5	"36495"
-44.5	-11.5	"36496"
-43.5	-11.5	"36497"
-42.5	-11.5	"36498"
-41.5	-11.5	"36499"
-40.5	-11.5	"36500"
-39.5	-11.5	"36501"
-38.5	-11.5	"36502"
-37.5	-11.5	"36503"
-77.5	-12.5	"36823"
-76.5	-12.5	"36824"
-75.5	-12.5	"36825"
-74.5	-12.5	"36826"
-73.5	-12.5	"36827"
-72.5	-12.5	"36828"
-71.5	-12.5	"36829"
-70.5	-12.5	"36830"
-69.5	-12.5	"36831"
-68.5	-12.5	"36832"
-67.5	-12.5	"36833"
-66.5	-12.5	"36834"
-65.5	-12.5	"36835"
-64.5	-12.5	"36836"
-63.5	-12.5	"36837"
-62.5	-12.5	"36838"
-61.5	-12.5	"36839"
-60.5	-12.5	"36840"
-59.5	-12.5	"36841"
-58.5	-12.5	"36842"
-57.5	-12.5	"36843"
-56.5	-12.5	"36844"
-55.5	-12.5	"36845"
-54.5	-12.5	"36846"
-53.5	-12.5	"36847"
-52.5	-12.5	"36848"
-51.5	-12.5	"36849"
-50.5	-12.5	"36850"
-49.5	-12.5	"36851"
-48.5	-12.5	"36852"
-47.5	-12.5	"36853"
-46.5	-12.5	"36854"
-45.5	-12.5	"36855"
-44.5	-12.5	"36856"
-43.5	-12.5	"36857"
-42.5	-12.5	"36858"
-41.5	-12.5	"36859"
-40.5	-12.5	"36860"
-39.5	-12.5	"36861"
-38.5	-12.5	"36862"
-37.5	-12.5	"36863"
-76.5	-13.5	"37184"
-75.5	-13.5	"37185"
-74.5	-13.5	"37186"
-73.5	-13.5	"37187"
-72.5	-13.5	"37188"
-71.5	-13.5	"37189"
-70.5	-13.5	"37190"
-69.5	-13.5	"37191"
-68.5	-13.5	"37192"
-67.5	-13.5	"37193"
-66.5	-13.5	"37194"
-65.5	-13.5	"37195"
-64.5	-13.5	"37196"
-63.5	-13.5	"37197"
-62.5	-13.5	"37198"
-61.5	-13.5	"37199"
-60.5	-13.5	"37200"
-59.5	-13.5	"37201"
-58.5	-13.5	"37202"
-57.5	-13.5	"37203"
-56.5	-13.5	"37204"
-55.5	-13.5	"37205"
-54.5	-13.5	"37206"
-53.5	-13.5	"37207"
-52.5	-13.5	"37208"
-51.5	-13.5	"37209"
-50.5	-13.5	"37210"
-49.5	-13.5	"37211"
-48.5	-13.5	"37212"
-47.5	-13.5	"37213"
-46.5	-13.5	"37214"
-45.5	-13.5	"37215"
-44.5	-13.5	"37216"
-43.5	-13.5	"37217"
-42.5	-13.5	"37218"
-41.5	-13.5	"37219"
-40.5	-13.5	"37220"
-39.5	-13.5	"37221"
-38.5	-13.5	"37222"
-76.5	-14.5	"37544"
-75.5	-14.5	"37545"
-74.5	-14.5	"37546"
-73.5	-14.5	"37547"
-72.5	-14.5	"37548"
-71.5	-14.5	"37549"
-70.5	-14.5	"37550"
-69.5	-14.5	"37551"
-68.5	-14.5	"37552"
-67.5	-14.5	"37553"
-66.5	-14.5	"37554"
-65.5	-14.5	"37555"
-64.5	-14.5	"37556"
-63.5	-14.5	"37557"
-62.5	-14.5	"37558"
-61.5	-14.5	"37559"
-60.5	-14.5	"37560"
-59.5	-14.5	"37561"
-58.5	-14.5	"37562"
-57.5	-14.5	"37563"
-56.5	-14.5	"37564"
-55.5	-14.5	"37565"
-54.5	-14.5	"37566"
-53.5	-14.5	"37567"
-52.5	-14.5	"37568"
-51.5	-14.5	"37569"
-50.5	-14.5	"37570"
-49.5	-14.5	"37571"
-48.5	-14.5	"37572"
-47.5	-14.5	"37573"
-46.5	-14.5	"37574"
-45.5	-14.5	"37575"
-44.5	-14.5	"37576"
-43.5	-14.5	"37577"
-42.5	-14.5	"37578"
-41.5	-14.5	"37579"
-40.5	-14.5	"37580"
-39.5	-14.5	"37581"
-38.5	-14.5	"37582"
-75.5	-15.5	"37905"
-74.5	-15.5	"37906"
-73.5	-15.5	"37907"
-72.5	-15.5	"37908"
-71.5	-15.5	"37909"
-70.5	-15.5	"37910"
-69.5	-15.5	"37911"
-68.5	-15.5	"37912"
-67.5	-15.5	"37913"
-66.5	-15.5	"37914"
-65.5	-15.5	"37915"
-64.5	-15.5	"37916"
-63.5	-15.5	"37917"
-62.5	-15.5	"37918"
-61.5	-15.5	"37919"
-60.5	-15.5	"37920"
-59.5	-15.5	"37921"
-58.5	-15.5	"37922"
-57.5	-15.5	"37923"
-56.5	-15.5	"37924"
-55.5	-15.5	"37925"
-54.5	-15.5	"37926"
-53.5	-15.5	"37927"
-52.5	-15.5	"37928"
-51.5	-15.5	"37929"
-50.5	-15.5	"37930"
-49.5	-15.5	"37931"
-48.5	-15.5	"37932"
-47.5	-15.5	"37933"
-46.5	-15.5	"37934"
-45.5	-15.5	"37935"
-44.5	-15.5	"37936"
-43.5	-15.5	"37937"
-42.5	-15.5	"37938"
-41.5	-15.5	"37939"
-40.5	-15.5	"37940"
-39.5	-15.5	"37941"
-38.5	-15.5	"37942"
-73.5	-16.5	"38267"
-72.5	-16.5	"38268"
-71.5	-16.5	"38269"
-70.5	-16.5	"38270"
-69.5	-16.5	"38271"
-68.5	-16.5	"38272"
-67.5	-16.5	"38273"
-66.5	-16.5	"38274"
-65.5	-16.5	"38275"
-64.5	-16.5	"38276"
-63.5	-16.5	"38277"
-62.5	-16.5	"38278"
-61.5	-16.5	"38279"
-60.5	-16.5	"38280"
-59.5	-16.5	"38281"
-58.5	-16.5	"38282"
-57.5	-16.5	"38283"
-56.5	-16.5	"38284"
-55.5	-16.5	"38285"
-54.5	-16.5	"38286"
-53.5	-16.5	"38287"
-52.5	-16.5	"38288"
-51.5	-16.5	"38289"
-50.5	-16.5	"38290"
-49.5	-16.5	"38291"
-48.5	-16.5	"38292"
-47.5	-16.5	"38293"
-46.5	-16.5	"38294"
-45.5	-16.5	"38295"
-44.5	-16.5	"38296"
-43.5	-16.5	"38297"
-42.5	-16.5	"38298"
-41.5	-16.5	"38299"
-40.5	-16.5	"38300"
-39.5	-16.5	"38301"
-38.5	-16.5	"38302"
-71.5	-17.5	"38629"
-70.5	-17.5	"38630"
-69.5	-17.5	"38631"
-68.5	-17.5	"38632"
-67.5	-17.5	"38633"
-66.5	-17.5	"38634"
-65.5	-17.5	"38635"
-64.5	-17.5	"38636"
-63.5	-17.5	"38637"
-62.5	-17.5	"38638"
-61.5	-17.5	"38639"
-60.5	-17.5	"38640"
-59.5	-17.5	"38641"
-58.5	-17.5	"38642"
-57.5	-17.5	"38643"
-56.5	-17.5	"38644"
-55.5	-17.5	"38645"
-54.5	-17.5	"38646"
-53.5	-17.5	"38647"
-52.5	-17.5	"38648"
-51.5	-17.5	"38649"
-50.5	-17.5	"38650"
-49.5	-17.5	"38651"
-48.5	-17.5	"38652"
-47.5	-17.5	"38653"
-46.5	-17.5	"38654"
-45.5	-17.5	"38655"
-44.5	-17.5	"38656"
-43.5	-17.5	"38657"
-42.5	-17.5	"38658"
-41.5	-17.5	"38659"
-40.5	-17.5	"38660"
-39.5	-17.5	"38661"
-70.5	-18.5	"38990"
-69.5	-18.5	"38991"
-68.5	-18.5	"38992"
-67.5	-18.5	"38993"
-66.5	-18.5	"38994"
-65.5	-18.5	"38995"
-64.5	-18.5	"38996"
-63.5	-18.5	"38997"
-62.5	-18.5	"38998"
-61.5	-18.5	"38999"
-60.5	-18.5	"39000"
-59.5	-18.5	"39001"
-58.5	-18.5	"39002"
-57.5	-18.5	"39003"
-56.5	-18.5	"39004"
-55.5	-18.5	"39005"
-54.5	-18.5	"39006"
-53.5	-18.5	"39007"
-52.5	-18.5	"39008"
-51.5	-18.5	"39009"
-50.5	-18.5	"39010"
-49.5	-18.5	"39011"
-48.5	-18.5	"39012"
-47.5	-18.5	"39013"
-46.5	-18.5	"39014"
-45.5	-18.5	"39015"
-44.5	-18.5	"39016"
-43.5	-18.5	"39017"
-42.5	-18.5	"39018"
-41.5	-18.5	"39019"
-40.5	-18.5	"39020"
-39.5	-18.5	"39021"
-70.5	-19.5	"39350"
-69.5	-19.5	"39351"
-68.5	-19.5	"39352"
-67.5	-19.5	"39353"
-66.5	-19.5	"39354"
-65.5	-19.5	"39355"
-64.5	-19.5	"39356"
-63.5	-19.5	"39357"
-62.5	-19.5	"39358"
-61.5	-19.5	"39359"
-60.5	-19.5	"39360"
-59.5	-19.5	"39361"
-58.5	-19.5	"39362"
-57.5	-19.5	"39363"
-56.5	-19.5	"39364"
-55.5	-19.5	"39365"
-54.5	-19.5	"39366"
-53.5	-19.5	"39367"
-52.5	-19.5	"39368"
-51.5	-19.5	"39369"
-50.5	-19.5	"39370"
-49.5	-19.5	"39371"
-48.5	-19.5	"39372"
-47.5	-19.5	"39373"
-46.5	-19.5	"39374"
-45.5	-19.5	"39375"
-44.5	-19.5	"39376"
-43.5	-19.5	"39377"
-42.5	-19.5	"39378"
-41.5	-19.5	"39379"
-40.5	-19.5	"39380"
-39.5	-19.5	"39381"
-68.5	-20.5	"39712"
